"date","candidate","name","sources","isretweeted","text","length","favorites","retweets","iseconomy","isstimulus","istax","iscovid","isfakenews","isracist","isenvironment","isrussia","issecurity"
2020-10-25 23:56:49,"Biden","iABehl","iPhone",NA,"Biden Pledges Ambitious Climate Action. Here’s What He Could Actually Do. https://t.co/GxHQQuDGJc #Biden2020 #biden #ClimateChange",130,0,0,0,0,0,0,0,0,0,0,0
2020-10-25 23:56:39,"Biden","ruthiedavis","iPhone",TRUE,"@VanJones68: EVEN 2020 CAIN’T STEAL OUR JOY !! #BlackLivesMatter #BidenHarrisLandslide2020 #Biden2020 #BidenHarris2020",121,0,241,0,0,0,0,0,0,0,0,0
2020-10-25 23:56:37,"Biden","Lee_in_Iowa","Web",TRUE,"@ghelt: When I joined the @CIA and swore an oath to protect and defend the Constitution against enemies, foreign and domestic 17 years a…",140,0,1006,0,0,0,0,0,0,0,0,0
2020-10-25 23:56:30,"Biden","AnnaGom99789059","Web",TRUE,"@byron_auguste: Loyalty to the United States and a sense of obligation to all of its people are much better qualities in a U.S. Presiden…",140,0,400,0,0,0,0,0,0,0,0,0
2020-10-25 23:56:28,"Biden","tracyk726","Android",TRUE,"@VanJones68: EVEN 2020 CAIN’T STEAL OUR JOY !! #BlackLivesMatter #BidenHarrisLandslide2020 #Biden2020 #BidenHarris2020",121,0,241,0,0,0,0,0,0,0,0,0
2020-10-25 23:56:21,"Biden","tbiz85","iPhone",TRUE,"@GeorgeI59676218: 1 Billion Dollars

35 Days

Act Blue Tracker $6,438,559,113 9/18 at 8:57 pm

Act Blue Tracker $7,438,559,113 10/24 at…",139,0,5,0,0,0,0,0,0,0,0,0
2020-10-25 23:56:17,"Biden","DCDUBYA","iPhone",NA,"@RealJamesWoods Please see a mental health expert as soon as possible... I assume you are referring to the “Hunter… https://t.co/EMXi76UzE5",139,0,0,0,0,0,0,0,0,0,0,0
2020-10-25 23:56:16,"Biden","ImSorryRob","Web",TRUE,"@ghelt: When I joined the @CIA and swore an oath to protect and defend the Constitution against enemies, foreign and domestic 17 years a…",140,0,1006,0,0,0,0,0,0,0,0,0
2020-10-25 23:56:10,"Biden","Truth_Knox","Web",TRUE,"@byron_auguste: Loyalty to the United States and a sense of obligation to all of its people are much better qualities in a U.S. Presiden…",140,0,400,0,0,0,0,0,0,0,0,0
2020-10-25 23:56:05,"Biden","warrenleightTV","Web",TRUE,"@GeorgeI59676218: 1 Billion Dollars

35 Days

Act Blue Tracker $6,438,559,113 9/18 at 8:57 pm

Act Blue Tracker $7,438,559,113 10/24 at…",139,0,5,0,0,0,0,0,0,0,0,0
2020-10-25 23:54:48,"Biden","Avonan","iPhone",TRUE,"@ghelt: When I joined the @CIA and swore an oath to protect and defend the Constitution against enemies, foreign and domestic 17 years a…",140,0,1006,0,0,0,0,0,0,0,0,0
2020-10-25 23:54:06,"Biden","Allen62369709","Android",TRUE,"@ghelt: When I joined the @CIA and swore an oath to protect and defend the Constitution against enemies, foreign and domestic 17 years a…",140,0,1006,0,0,0,0,0,0,0,0,0
2020-10-25 23:53:39,"Biden","Gemini_Spoopy","Android",NA,"Guys I'm gonna be honest ""trump 2020"". <U+0001F922><U+0001F92E><U+0001F922><U+0001F92E><U+0001F922><U+0001F92E><U+0001F922><U+0001F922> #Trump2020 #biden2020 #fucktrump",80,3,2,0,0,0,0,0,0,0,0,0
2020-10-25 23:53:29,"Biden","JamesQBulkhead","Web",TRUE,"@ghelt: When I joined the @CIA and swore an oath to protect and defend the Constitution against enemies, foreign and domestic 17 years a…",140,0,1006,0,0,0,0,0,0,0,0,0
2020-10-25 23:53:25,"Biden","RobertCooper58","iPhone",TRUE,"@byron_auguste: Loyalty to the United States and a sense of obligation to all of its people are much better qualities in a U.S. Presiden…",140,0,400,0,0,0,0,0,0,0,0,0
2020-10-25 23:53:24,"Biden","MarioMtz1985","iPhone",NA,"All lives matter!!!!!!!! #Biden2020",35,0,0,0,0,0,0,0,0,0,0,0
2020-10-25 23:53:12,"Biden","DCDUBYA","iPhone",NA,"Yes ... no loyalty from @realDonaldTrump to anyone except Ivanka.  I can’t believe I a agreeing with @AnnCoulter on… https://t.co/yG7TjyLNLB",140,0,0,0,0,0,0,0,0,0,0,0
2020-10-25 23:52:39,"Biden","BBopTop","Web",TRUE,"@ghelt: When I joined the @CIA and swore an oath to protect and defend the Constitution against enemies, foreign and domestic 17 years a…",140,0,1006,0,0,0,0,0,0,0,0,0
2020-10-25 23:52:17,"Biden","SwartzPhd","iPhone",NA,"@RickyTheGee @Politics_Polls @YouGovAmerica @CBSNewsPoll Thanks for the quote, Rick. It’s just one more reminder th… https://t.co/gvJQjd0sDf",140,0,0,0,0,0,0,0,0,0,0,0
2020-10-25 23:52:13,"Biden","THCPetDoctor","iPhone",NA,"@realDonaldTrump @cindyhydesmith Anti-Trump? PLEASE VOTE #MakeAmericaUnitedAgain #vetsforscience #FTrumpS… https://t.co/LzRLPYAchj",130,0,0,0,0,0,0,0,0,0,0,0
2020-10-25 23:52:02,"Biden","JeanNix7","Web",TRUE,"@ghelt: When I joined the @CIA and swore an oath to protect and defend the Constitution against enemies, foreign and domestic 17 years a…",140,0,1006,0,0,0,0,0,0,0,0,0
2020-10-25 23:51:55,"Biden","BBopTop","Web",TRUE,"@ghelt: The walls that would stop Trump from taking us headlong into fascism are crumbling, but Wray, Haspel and Esper are 3 bricks that…",140,0,6,0,0,0,0,0,0,0,0,0
2020-10-25 23:51:45,"Biden","micropam1","iPhone",TRUE,"@kennysaylors: #WOW ... Phone conversation between @JoeBiden &amp; Ukrainian President Poroshenko 2 weeks AFTER 2016 election.  Hear it in H…",144,0,5296,0,0,0,0,0,0,0,0,0
2020-10-25 23:51:36,"Biden","renzloh","Web",TRUE,"@jgcOCANADA: @ghelt @CIA I never imagined my former FBI @RepBrianFitz, assigned to Ukraine in 2015 to work on international corruption,…",139,0,12,0,0,0,0,0,0,0,0,0
2020-10-25 23:51:31,"Biden","THCPetDoctor","iPhone",NA,"@realDonaldTrump @cindyhydesmith Anti-Trump? PLEASE VOTE #MakeAmericaUnitedAgain #vetsforscience #FTrumpS… https://t.co/kcgdK37isY",130,0,0,0,0,0,0,0,0,0,0,0
2020-10-25 23:51:29,"Biden","Majorlady2","iPad",TRUE,"@kennysaylors: #WOW ... Phone conversation between @JoeBiden &amp; Ukrainian President Poroshenko 2 weeks AFTER 2016 election.  Hear it in H…",144,0,5296,0,0,0,0,0,0,0,0,0
2020-10-25 23:51:26,"Biden","StanHausner","iPhone",TRUE,"@ghelt: When I joined the @CIA and swore an oath to protect and defend the Constitution against enemies, foreign and domestic 17 years a…",140,0,1006,0,0,0,0,0,0,0,0,0
2020-10-25 23:51:03,"Biden","FalconH81924172","Android",NA,"#VoteBlueEndThisNightmare  #VoteBidenHarris2020 #VoteBidenHarrisSaveAmerica  #VoteBidenHarris #VoteBLUE… https://t.co/698Bv6rEFv",128,0,0,0,0,0,0,0,0,0,0,0
2020-10-25 23:50:39,"Biden","moralsdomatter","iPhone",TRUE,"@kennysaylors: #WOW ... Phone conversation between @JoeBiden &amp; Ukrainian President Poroshenko 2 weeks AFTER 2016 election.  Hear it in H…",144,0,5296,0,0,0,0,0,0,0,0,0
2020-10-25 23:50:34,"Biden","porcelainship","iPhone",TRUE,"@porcelainship: #cornmaze #bidenharris2020 #biden2020 #joebiden #dumbAF #TRUMP2020 #MAGA #4moreyears #USA #keepamericagreat #makeamerica…",140,0,1,0,0,0,0,0,0,0,0,0
2020-10-25 23:50:25,"Biden","BuddyBalliew","Web",TRUE,"@kennysaylors: #WOW ... Phone conversation between @JoeBiden &amp; Ukrainian President Poroshenko 2 weeks AFTER 2016 election.  Hear it in H…",144,0,5296,0,0,0,0,0,0,0,0,0
2020-10-25 23:49:57,"Biden","Lesmitch529","Web",TRUE,"@ghelt: When I joined the @CIA and swore an oath to protect and defend the Constitution against enemies, foreign and domestic 17 years a…",140,0,1006,0,0,0,0,0,0,0,0,0
2020-10-25 23:49:48,"Biden","kimemdoyle","Android",NA,"@abc15 #TrumpIsLosing #AmericaOrTrump #TrumpIsPathetic #TrumpHasCovid #TrumpVirusCatastrophe #TrumpLiesAmericansDie… https://t.co/RzkFUUi5L2",140,9,2,0,0,0,1,0,0,0,0,0
2020-10-25 23:49:35,"Biden","ps9714","Android",TRUE,"@ghelt: When I joined the @CIA and swore an oath to protect and defend the Constitution against enemies, foreign and domestic 17 years a…",140,0,1006,0,0,0,0,0,0,0,0,0
2020-10-25 23:49:16,"Biden","miscey229","iPad",NA,"My daughter voted for the 1st time #Biden2020 https://t.co/ojXP6R8elR",69,0,0,0,0,0,0,0,0,0,0,0
2020-10-25 23:49:10,"Biden","GuzowskiLab","iPhone",TRUE,"@ghelt: When I joined the @CIA and swore an oath to protect and defend the Constitution against enemies, foreign and domestic 17 years a…",140,0,1006,0,0,0,0,0,0,0,0,0
2020-10-25 23:48:59,"Biden","pwand03","Android",TRUE,"@ghelt: When I joined the @CIA and swore an oath to protect and defend the Constitution against enemies, foreign and domestic 17 years a…",140,0,1006,0,0,0,0,0,0,0,0,0
2020-10-25 23:48:58,"Biden","SIRodriguezNY","Android",NA,"@ChloeNeely @haxton_maria @HKrassenstein @realDonaldTrump Because Trump doesn't care if you catch covid. He is sepa… https://t.co/AIi75pEDjA",140,2,0,0,0,0,0,0,0,0,0,0
2020-10-25 23:48:57,"Biden","dkb1355","iPad",TRUE,"@ghelt: When I joined the @CIA and swore an oath to protect and defend the Constitution against enemies, foreign and domestic 17 years a…",140,0,1006,0,0,0,0,0,0,0,0,0
2020-10-25 23:48:46,"Biden","leighdavis_","Web",TRUE,"@ghelt: When I joined the @CIA and swore an oath to protect and defend the Constitution against enemies, foreign and domestic 17 years a…",140,0,1006,0,0,0,0,0,0,0,0,0
2020-10-25 23:48:22,"Biden","blueplanetwatch","Android",TRUE,"@ghelt: When I joined the @CIA and swore an oath to protect and defend the Constitution against enemies, foreign and domestic 17 years a…",140,0,1006,0,0,0,0,0,0,0,0,0
2020-10-25 23:48:00,"Biden","LiberalNavySeal","iPhone",TRUE,"@ghelt: When I joined the @CIA and swore an oath to protect and defend the Constitution against enemies, foreign and domestic 17 years a…",140,0,1006,0,0,0,0,0,0,0,0,0
2020-10-25 23:47:37,"Biden","SDMorehouse","Android",NA,"One year ago. #Biden2020 #BidenHarris https://t.co/0IEEcmTjNN",61,0,0,0,0,0,0,0,0,0,0,0
2020-10-25 23:47:15,"Biden","janiedelaney","Web",TRUE,"@kennysaylors: #WOW ... Phone conversation between @JoeBiden &amp; Ukrainian President Poroshenko 2 weeks AFTER 2016 election.  Hear it in H…",144,0,5296,0,0,0,0,0,0,0,0,0
2020-10-25 23:45:54,"Biden","quizzihopper","iPhone",TRUE,"@kennysaylors: #WOW ... Phone conversation between @JoeBiden &amp; Ukrainian President Poroshenko 2 weeks AFTER 2016 election.  Hear it in H…",144,0,5296,0,0,0,0,0,0,0,0,0
2020-10-25 23:45:52,"Biden","JaneBriggsGamez","Android",TRUE,"@RepsForBiden: COUNTRY OVER PARTY!
#Biden2020 https://t.co/LRV9lEn4oC",72,0,237,0,0,0,0,0,0,0,0,0
2020-10-25 23:45:40,"Biden","TechchartKk","Web",TRUE,"@kennysaylors: #WOW ... Phone conversation between @JoeBiden &amp; Ukrainian President Poroshenko 2 weeks AFTER 2016 election.  Hear it in H…",144,0,5296,0,0,0,0,0,0,0,0,0
2020-10-25 23:45:29,"Biden","patriot217Q","iPhone",TRUE,"@kennysaylors: #WOW ... Phone conversation between @JoeBiden &amp; Ukrainian President Poroshenko 2 weeks AFTER 2016 election.  Hear it in H…",144,0,5296,0,0,0,0,0,0,0,0,0
2020-10-25 23:45:09,"Biden","andrewgoodson18","iPhone",TRUE,"@Gr3Te4rights: #Resist #Biden2020 #GretiansTag #Election2020 
Democrats planning 30-hour 'digital filibuster' to try to stop Amy Coney B…",140,0,41,0,0,0,0,0,0,0,0,0
2020-10-25 23:45:02,"Biden","MHallmark11","iPhone",TRUE,"@ghelt: When I joined the @CIA and swore an oath to protect and defend the Constitution against enemies, foreign and domestic 17 years a…",140,0,1006,0,0,0,0,0,0,0,0,0
2020-10-25 23:44:48,"Biden","fetcera","Android",TRUE,"@Alyssa_Milano: Like millions of Americans, I am a #HealthCareVoter. Joe Biden’s healthcare plan makes sure everyone will have access to…",140,0,116,0,0,0,0,0,0,0,0,0
2020-10-25 23:44:47,"Biden","OffNet4Now","Web",TRUE,"@ghelt: When I joined the @CIA and swore an oath to protect and defend the Constitution against enemies, foreign and domestic 17 years a…",140,0,1006,0,0,0,0,0,0,0,0,0
2020-10-25 23:44:39,"Biden","sepidehp","iPhone",NA,"@realDonaldTrump #superspreader #Biden2020",42,0,0,0,0,0,0,0,0,0,0,0
2020-10-25 23:43:36,"Biden","Canes_4me","iPhone",NA,"@ABC He’s already drowned to me...#biden2020",44,0,0,0,0,0,0,0,0,0,0,0
2020-10-25 23:43:16,"Biden","RealFredTrump3","Web",NA,"Get ready for Republicans to start calling for stricter gun laws now that blacks are arming up and forming militias… https://t.co/CGkeDD4bTe",140,1,0,0,0,0,0,0,0,0,0,0
2020-10-25 23:42:55,"Biden","JanisZarins11","iPad",TRUE,"@kennysaylors: #WOW ... Phone conversation between @JoeBiden &amp; Ukrainian President Poroshenko 2 weeks AFTER 2016 election.  Hear it in H…",144,0,5296,0,0,0,0,0,0,0,0,0
2020-10-25 23:42:44,"Biden","scquid","Android",TRUE,"@krupali: Yes #california is for #BidenHarris2020 - #votehealth #VoteEarly and vote #biden2020 https://t.co/MNHr1nrCC9",121,0,2,0,0,0,0,0,0,0,0,0
2020-10-25 23:42:26,"Biden","NoFordsClub","Web",TRUE,"@LadyAmber85: Like millions of Americans, I'm a gun violence prevention voter. 40,000 people in America die from gunshots every year. Ne…",140,0,28,0,0,0,0,0,0,0,0,0
2020-10-25 23:42:14,"Biden","DoctorsForBiden","iPhone",TRUE,"@krupali: Yes #california is for #BidenHarris2020 - #votehealth #VoteEarly and vote #biden2020 https://t.co/MNHr1nrCC9",121,0,2,0,0,0,0,0,0,0,0,0
2020-10-25 23:41:51,"Biden","JCollinsRNC","iPhone",NA,"I’ll say it again &gt; #ThinkAboutIt &lt; #trump2020 #republican #foryou #finaldebate #freespeech #maga #keepamericagreat… https://t.co/s9pH2mbEHI",146,1,0,0,0,0,0,0,0,0,0,0
2020-10-25 23:41:29,"Biden","nikitaleusoliva","iPhone",TRUE,"@lucas_gorelick: Thank you so much @JulianCastro for taking the time to meet with all of us today! Let’s win this! #voteblue #biden2020…",139,0,1,0,0,0,0,0,0,0,0,0
2020-10-25 23:41:22,"Biden","ghelt","iPhone",NA,"Borelli doesn’t get it. 

244 years ago, some honorable men put country above themselves, pledging their lives, the… https://t.co/QGbYoKXHsH",140,10,1,0,0,0,0,0,0,0,0,0
2020-10-25 23:40:53,"Biden","christinethevet","iPhone",TRUE,"@RepsForBiden: COUNTRY OVER PARTY!
#Biden2020 https://t.co/LRV9lEn4oC",72,0,237,0,0,0,0,0,0,0,0,0
2020-10-25 23:40:31,"Biden","phila37","Web",TRUE,"@ghelt: When I joined the @CIA and swore an oath to protect and defend the Constitution against enemies, foreign and domestic 17 years a…",140,0,1006,0,0,0,0,0,0,0,0,0
2020-10-25 23:40:10,"Biden","AlbaGiunzioni","Android",TRUE,"@LorenzoL65: #Biden2020 Giornali australiani. Titoli che in Italia non vedrete mai.
#Trump2020 #nolockdowns https://t.co/LKgS1xRoNw",134,0,87,0,0,0,0,0,0,0,0,0
2020-10-25 23:39:48,"Biden","plantperson1","Android",TRUE,"@ChocoHarveyMilk: Tonight, every single physician, including the ones at Walter Reed should be disgusted by @realDonaldTrump.

Our first…",140,0,53,0,0,0,0,0,0,0,0,0
2020-10-25 23:39:43,"Biden","jasminepolitics","iPhone",NA,"@realDonaldTrump You’re getting really desperate here, aren’t you? You’re practically BEGGING people to vote for yo… https://t.co/K283Xdkv5n",140,0,0,0,0,0,0,0,0,0,0,0
2020-10-25 23:39:37,"Biden","Flying_Avenger","iPhone",TRUE,"@kennysaylors: #WOW ... Phone conversation between @JoeBiden &amp; Ukrainian President Poroshenko 2 weeks AFTER 2016 election.  Hear it in H…",144,0,5296,0,0,0,0,0,0,0,0,0
2020-10-25 23:39:37,"Biden","francolli","Web",NA,"The book of revelation informs us of the 10 days of persecution

We have 9 days left

#Biden2020",96,0,0,0,0,0,0,0,0,0,0,0
2020-10-25 23:39:31,"Biden","tvc3232","iPhone",TRUE,"@fergie672: @tvc3232 @SaltyBeach @UniteBluePA #Scranton #Biden2020 #ScrantonVsParkAve #BidenHarris <U+0001F1FA><U+0001F1F8>",104,0,2,0,0,0,0,0,0,0,0,0
2020-10-25 23:39:08,"Biden","ParryPierce","Android",TRUE,"@Alyssa_Milano: Like millions of Americans, I am a #HealthCareVoter. Joe Biden’s healthcare plan makes sure everyone will have access to…",140,0,116,0,0,0,0,0,0,0,0,0
2020-10-25 23:38:53,"Biden","JenniferCoppe13","iPhone",TRUE,"@kennysaylors: #WOW ... Phone conversation between @JoeBiden &amp; Ukrainian President Poroshenko 2 weeks AFTER 2016 election.  Hear it in H…",144,0,5296,0,0,0,0,0,0,0,0,0
2020-10-25 23:38:41,"Biden","Imatq1","Web",TRUE,"@Alyssa_Milano: Like millions of Americans, I am a #HealthCareVoter. Joe Biden’s healthcare plan makes sure everyone will have access to…",140,0,116,0,0,0,0,0,0,0,0,0
2020-10-25 23:38:36,"Biden","glennergy58","Android",NA,"@realDonaldTrump is being fired by Putin. Better to work with a competent US president vs a crazy one. #Biden2020 https://t.co/Pe7I1Z5aGQ",137,0,0,0,0,0,0,0,0,0,0,0
2020-10-25 23:37:46,"Biden","carlosbaran491","Web",NA,"Times Square Billboards With Ivanka Trump and Jared Kushner Stir Skirmish https://t.co/YFfea5u0h9 @realdonaldtrump… https://t.co/mnJB5nsonD",139,0,0,0,0,0,0,0,0,0,0,0
2020-10-25 23:37:33,"Biden","Brandon38767560","Android",TRUE,"@joyinliberty: Is Hunter’s junk gonna touch Joe in a bad way?

IOW, will it hurt the #Biden2020 vote count?",110,0,13,0,0,0,0,0,0,0,0,0
2020-10-25 23:37:33,"Biden","DastardlyDonald","iPad",TRUE,"@Alyssa_Milano: Like millions of Americans, I am a #HealthCareVoter. Joe Biden’s healthcare plan makes sure everyone will have access to…",140,0,116,0,0,0,0,0,0,0,0,0
2020-10-25 23:37:09,"Biden","JOY_4_44","iPhone",TRUE,"@ghelt: When I joined the @CIA and swore an oath to protect and defend the Constitution against enemies, foreign and domestic 17 years a…",140,0,1006,0,0,0,0,0,0,0,0,0
2020-10-25 23:36:54,"Biden","GeoRodriguez","others",NA,"So the person in charge of the Covid-19 task force has #covid19 running wild in his own office? Luckily it’s round… https://t.co/0jAFlhxDfQ",139,0,0,0,0,0,0,0,0,0,0,0
2020-10-25 23:36:45,"Biden","realofficialc","iPhone",TRUE,"@realofficialc: Who will win the 2020 #presidentialelection in 10 days? #Trump #Biden #2020PresidentialElection #vote #poll #polls #Trum…",140,0,2,0,0,0,0,0,0,0,0,0
2020-10-25 23:36:34,"Biden","LillyShtupp","Web",TRUE,"@joyinliberty: Is Hunter’s junk gonna touch Joe in a bad way?

IOW, will it hurt the #Biden2020 vote count?",110,0,13,0,0,0,0,0,0,0,0,0
2020-10-25 23:36:26,"Biden","JamesQBulkhead","Web",TRUE,"@Alyssa_Milano: Like millions of Americans, I am a #HealthCareVoter. Joe Biden’s healthcare plan makes sure everyone will have access to…",140,0,116,0,0,0,0,0,0,0,0,0
2020-10-25 23:36:24,"Biden","TheWorldOfHazel","iPhone",TRUE,"@jasminepolitics: Can someone explain to me what Trump’s fixation on windows was? How was that relevant to ANYTHING? That left me beyond…",140,0,2,0,0,0,0,0,0,0,0,0
2020-10-25 23:35:56,"Biden","JCollinsRNC","iPhone",NA,"#joebiden #biden2020 #BRAGS about #VoterFRAUD #Organization the #Democrats put together <U+0001F923> #TeamTrumpONLINE… https://t.co/MaeoNjkrid",131,0,0,0,0,0,0,0,0,0,0,0
2020-10-25 23:35:50,"Biden","walshfam_ire","iPhone",TRUE,"@kennysaylors: #WOW ... Phone conversation between @JoeBiden &amp; Ukrainian President Poroshenko 2 weeks AFTER 2016 election.  Hear it in H…",144,0,5296,0,0,0,0,0,0,0,0,0
2020-10-25 23:35:49,"Biden","AriSeai","Android",NA,"I hated American football in college,  and I hate it now. I swear it has no respect for time. LET ME WATCH… https://t.co/FUIptm3Aul",131,2,0,0,0,0,0,0,0,0,0,0
2020-10-25 23:35:47,"Biden","billmarti015","iPhone",TRUE,"@ghelt: When I joined the @CIA and swore an oath to protect and defend the Constitution against enemies, foreign and domestic 17 years a…",140,0,1006,0,0,0,0,0,0,0,0,0
2020-10-25 23:35:45,"Biden","Cubfan13241","iPhone",TRUE,"@Alyssa_Milano: Like millions of Americans, I am a #HealthCareVoter. Joe Biden’s healthcare plan makes sure everyone will have access to…",140,0,116,0,0,0,0,0,0,0,0,0
2020-10-25 23:35:08,"Biden","Joepatsfan54","iPhone",NA,"#BidenEmails #Biden2020 #BidenCorruption #CorruptBiden #HunterBiden #CrookedJoe #KAG2020 #DemocratsAreCorrupt… https://t.co/DiZBPD9NSz",134,4,1,0,0,0,0,0,0,0,0,0
2020-10-25 23:35:06,"Biden","soniamora","iPad",TRUE,"@kennysaylors: #WOW ... Phone conversation between @JoeBiden &amp; Ukrainian President Poroshenko 2 weeks AFTER 2016 election.  Hear it in H…",144,0,5296,0,0,0,0,0,0,0,0,0
2020-10-25 23:34:59,"Biden","carolkester1234","iPhone",TRUE,"@kennysaylors: #WOW ... Phone conversation between @JoeBiden &amp; Ukrainian President Poroshenko 2 weeks AFTER 2016 election.  Hear it in H…",144,0,5296,0,0,0,0,0,0,0,0,0
2020-10-25 23:34:57,"Biden","MissMyCaliCoast","iPhone",NA,"Pence stated that @realDonaldTrump is the “pro-life” President yet he accepts #225000COVIDDeaths
Mark Meadows just… https://t.co/K1OriEoYV0",139,5,1,0,0,0,0,0,0,0,0,0
2020-10-25 23:34:45,"Biden","DanielJSmithHI","iPhone",TRUE,"@ghelt: When I joined the @CIA and swore an oath to protect and defend the Constitution against enemies, foreign and domestic 17 years a…",140,0,1006,0,0,0,0,0,0,0,0,0
2020-10-25 23:33:58,"Biden","Gs_GoneFishing","Web",NA,"Former NYPD
Talks about NYPD policing now and then.

#BLM
#Biden2020 
#Vote
#NYPD 
#NY https://t.co/f7CmnrrQSm",110,2,0,0,0,0,0,0,0,0,0,0
2020-10-25 23:33:54,"Biden","DavidDCarpenter","iPad",TRUE,"@joyinliberty: Is Hunter’s junk gonna touch Joe in a bad way?

IOW, will it hurt the #Biden2020 vote count?",110,0,13,0,0,0,0,0,0,0,0,0
2020-10-25 23:33:31,"Biden","We_Are_SSD","iPhone",NA,"Volunteer today! Phone and text banking is nowhere near as scary as 4 more years.
#TrumpLied225KDied #trumpvirus… https://t.co/OqrFw0Y5JO",137,0,0,0,0,0,0,0,0,0,0,0
2020-10-25 23:33:07,"Biden","Espadas2020","iPhone",TRUE,"@joyinliberty: Is Hunter’s junk gonna touch Joe in a bad way?

IOW, will it hurt the #Biden2020 vote count?",110,0,13,0,0,0,0,0,0,0,0,0
2020-10-25 23:32:42,"Biden","EagleGuardian2","iPhone",TRUE,"@Alyssa_Milano: Like millions of Americans, I am a #HealthCareVoter. Joe Biden’s healthcare plan makes sure everyone will have access to…",140,0,116,0,0,0,0,0,0,0,0,0
