"date","candidate","name","sources","isretweeted","length","favorites","retweets","economy","security","covid19","healthcare","education","race","gun","crime","abortion","immigration","climate","foreign","taxes","deficit","china","russia","fakenews","info","anticipation","sadness","fear","joy","positive","surprise","trust","anger","disgust","negative"
2020-10-21 19:53:05,"Biden","MdVet4","Web",TRUE,140,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,2,1,1,1
2020-10-21 19:53:19,"Biden","GabyDore","iPhone",TRUE,140,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,1
2020-10-21 19:53:22,"Biden","seanessee","iPhone",TRUE,140,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,1
2020-10-21 19:53:45,"Biden","xarratt","iPad",TRUE,140,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-10-21 19:54:20,"Biden","Bonobo23","Web",TRUE,140,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,1
2020-10-21 19:55:19,"Biden","kg4klr","iPhone",TRUE,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,2,0,2
2020-10-21 19:55:24,"Biden","kroltanz","iPhone",TRUE,140,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,1
2020-10-21 19:55:40,"Biden","jayciejay","iPhone",TRUE,140,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1
2020-10-21 19:57:45,"Biden","Globetrotter69","others",FALSE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1
2020-10-21 19:58:31,"Biden","FrankBX61","iPad",TRUE,133,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1
2020-10-21 19:58:34,"Biden","SocialismW","Android",TRUE,140,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2
2020-10-21 19:58:43,"Trump","mbolch","Android",TRUE,99,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1
2020-10-21 19:58:44,"Trump","Brian15415844","iPhone",TRUE,120,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2020-10-21 19:59:00,"Trump","ChuckNorton1","Web",FALSE,131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,1,1,1,1,1,1
2020-10-21 19:59:26,"Trump","BroumleyFC","iPhone",TRUE,140,0,13577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2020-10-21 19:59:45,"Biden","Oh_Hes_Tapping","iPhone",FALSE,140,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1
2020-10-21 19:59:45,"Trump","Oh_Hes_Tapping","iPhone",FALSE,140,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1
2020-10-21 19:59:46,"Trump","ToniMooreBitch","iPhone",FALSE,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-10-21 20:00:10,"Trump","TatjanaT77","iPhone",FALSE,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2020-10-21 20:00:20,"Trump","Garbanzobean11","Web",TRUE,99,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1
2020-10-21 20:00:47,"Trump","princedonnie01","iPhone",TRUE,140,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
2020-10-21 20:00:52,"Trump","RedDirtCrafts","Web",TRUE,120,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2020-10-21 20:00:54,"Biden","CindyDarnell6","iPhone",TRUE,140,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2020-10-21 20:00:56,"Biden","PoliticsVillage","others",FALSE,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
2020-10-21 20:01:09,"Trump","joramz61_joe","Android",TRUE,133,0,12559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,2,2,1,0,1
2020-10-21 20:01:16,"Trump","USATrump1963","Web",TRUE,99,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1
2020-10-21 20:01:20,"Trump","UCFJournalist","iPhone",FALSE,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,3,2,2,2,1,4
2020-10-21 20:01:25,"Trump","DrMom25MA","iPhone",TRUE,140,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2020-10-21 20:01:34,"Biden","covidhypehouse","iPhone",FALSE,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-10-21 20:02:00,"Biden","Kirkinson","iPhone",TRUE,140,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,1
2020-10-21 20:02:28,"Trump","slstwit","Web",FALSE,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2020-10-21 20:02:31,"Biden","tales_tomorrow","Web",FALSE,140,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
2020-10-21 20:02:38,"Trump","AmyTaylorTx","iPhone",FALSE,132,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-10-21 20:02:57,"Biden","ShackBomb","Web",FALSE,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
2020-10-21 20:03:12,"Biden","just4listening2","Web",FALSE,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,1
2020-10-21 20:03:17,"Biden","Globetrotter69","Web",FALSE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-10-21 20:03:33,"Biden","DemocraticPass","iPhone",FALSE,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,2
2020-10-21 20:03:54,"Trump","Thomas37826534","Web",TRUE,140,0,13577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2020-10-21 20:04:12,"Trump","ErinMH90","iPhone",FALSE,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
2020-10-21 20:04:48,"Trump","RebelNurse76","iPhone",TRUE,139,0,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1
2020-10-21 20:05:05,"Trump","dlueking","Android",TRUE,120,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2020-10-21 20:05:21,"Trump","1103Green","Web",FALSE,140,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,1
2020-10-21 20:05:22,"Trump","bigfredman","iPhone",TRUE,140,0,13577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2020-10-21 20:05:29,"Trump","ErinMH90","iPhone",FALSE,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,2,0,2
2020-10-21 20:05:55,"Trump","Laserb_INFJ","iPhone",FALSE,73,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1
2020-10-21 20:06:03,"Biden","vivify1979","Web",FALSE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2020-10-21 20:06:05,"Trump","usmaleinfl","iPhone",FALSE,140,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,2,0,2,1,1,4
2020-10-21 20:06:15,"Biden","brholloway1990","Web",FALSE,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-10-21 20:06:43,"Trump","walkerema29","Web",TRUE,99,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1
2020-10-21 20:07:14,"Biden","KatCapps","iPad",TRUE,140,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,1
2020-10-21 20:07:30,"Trump","McArthurCathryn","iPhone",FALSE,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,2,0,2,1
2020-10-21 20:07:48,"Trump","Danpianalto","iPhone",TRUE,140,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
2020-10-21 20:08:34,"Trump","celticsfan2584","Web",TRUE,140,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
2020-10-21 20:08:41,"Biden","VivientheLyon","Web",TRUE,140,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,1
2020-10-21 20:08:49,"Trump","techjunkiedad71","Web",TRUE,140,0,13577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2020-10-21 20:09:16,"Trump","ChrystonHum","iPhone",TRUE,140,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,1
2020-10-21 20:09:30,"Trump","Dan_smith_7_","iPhone",TRUE,120,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2020-10-21 20:09:31,"Trump","NunezYurik","iPhone",TRUE,99,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1
2020-10-21 20:09:33,"Trump","LanzerMargit","iPhone",FALSE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
2020-10-21 20:09:35,"Trump","GracieSua","Android",FALSE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2020-10-21 20:09:41,"Trump","patriotIndian_","Web",FALSE,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2020-10-21 20:09:49,"Trump","CRKV6","Android",TRUE,140,0,13363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
2020-10-21 20:09:52,"Trump","Elisabethbast1","iPhone",TRUE,140,0,13577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2020-10-21 20:10:09,"Trump","JamesSt10716062","Android",TRUE,120,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2020-10-21 20:10:27,"Biden","MpWondet","iPhone",TRUE,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
2020-10-21 20:10:35,"Trump","EFrazier512","iPhone",TRUE,140,0,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-10-21 20:10:38,"Trump","usfortrumppence","Android",FALSE,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,3,3,3,2,0,2
2020-10-21 20:10:50,"Trump","KenJ91572854","iPhone",TRUE,99,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1
2020-10-21 20:10:55,"Biden","Polly77923363","Android",FALSE,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2020-10-21 20:10:58,"Biden","pricenamer","Web",FALSE,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,1,0,0,0
2020-10-21 20:11:09,"Trump","TheWalka1","iPhone",FALSE,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2
2020-10-21 20:11:27,"Biden","Globetrotter69","Web",FALSE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,2,1,2
2020-10-21 20:11:29,"Trump","TGodwin8","iPhone",FALSE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2020-10-21 20:11:32,"Trump","JacobShrub","iPhone",FALSE,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2020-10-21 20:11:32,"Trump","NiorvisRivera1","Android",TRUE,140,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
2020-10-21 20:11:35,"Biden","mazzenilsson","Android",FALSE,140,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,1,1,1
2020-10-21 20:11:46,"Trump","beautif20357675","Web",FALSE,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1
2020-10-21 20:12:15,"Trump","PinkFloyd2763","iPhone",TRUE,120,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2020-10-21 20:12:21,"Trump","usmaleinfl","iPhone",FALSE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-10-21 20:12:23,"Biden","usgloria","Android",TRUE,133,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1
2020-10-21 20:12:29,"Trump","yasarabdulla","Android",FALSE,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
2020-10-21 20:12:47,"Trump","Cassie4Trump85","Android",FALSE,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,2,2
2020-10-21 20:13:10,"Trump","PrincessZombies","iPhone",FALSE,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
2020-10-21 20:13:12,"Trump","GolestanParsa","iPhone",FALSE,106,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0
2020-10-21 20:13:30,"Trump","TGodwin8","iPhone",FALSE,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2020-10-21 20:13:32,"Trump","VistaJake","Web",TRUE,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3
2020-10-21 20:13:53,"Trump","Flaseashellgrl","Web",FALSE,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2
2020-10-21 20:13:54,"Trump","Vanessa81123309","Web",FALSE,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0
2020-10-21 20:13:58,"Trump","BSplatters","Android",FALSE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
2020-10-21 20:14:16,"Trump","Cherrokee40","Android",TRUE,139,0,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1
2020-10-21 20:14:28,"Biden","Globetrotter69","Web",FALSE,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,1,2,1,3
2020-10-21 20:14:36,"Biden","OneCopaceticCAT","iPhone",FALSE,140,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,2,0,2,0,0,1
2020-10-21 20:14:37,"Biden","LaResnick","Web",TRUE,140,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,1
2020-10-21 20:14:54,"Biden","Tim_Tunden","iPhone",TRUE,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,1,1,1
2020-10-21 20:15:16,"Biden","inthejungle319","iPhone",FALSE,140,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2020-10-21 20:15:20,"Trump","todayfeelsgood","iPhone",FALSE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,2,0,0
2020-10-21 20:15:22,"Trump","thirdeyezoo","Android",TRUE,99,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1
2020-10-21 20:15:37,"Trump","saiken000","iPhone",FALSE,84,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,3,2,0,2
2020-10-21 20:16:01,"Trump","GuardFreedom45","iPhone",TRUE,151,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,1,1,0,2
2020-10-21 20:16:09,"Trump","soppyhon","iPhone",TRUE,120,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2020-10-21 20:16:16,"Biden","apjp2005","others",FALSE,130,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,2,0,0,0
2020-10-21 20:16:21,"Trump","FifiGirardi","iPhone",FALSE,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1
2020-10-21 20:16:26,"Biden","elvado","Web",FALSE,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
2020-10-21 20:16:44,"Trump","rkzasafari","Android",FALSE,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
2020-10-21 20:16:54,"Trump","ac12_0307","Android",TRUE,140,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
2020-10-21 20:17:08,"Biden","CCJoAZ","Web",FALSE,128,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-10-21 20:17:09,"Trump","RuggieroMarie","iPhone",TRUE,140,0,13577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2020-10-21 20:17:37,"Trump","Vanessa81123309","Web",FALSE,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0
2020-10-21 20:17:46,"Biden","dfrschafer","iPhone",FALSE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
2020-10-21 20:18:14,"Trump","sk8rdad2000","iPhone",FALSE,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
2020-10-21 20:18:30,"Biden","amrein_karen","iPhone",TRUE,140,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,0,2,0,0,0
2020-10-21 20:18:31,"Biden","NickPredictions","Web",FALSE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-10-21 20:18:36,"Biden","fred_guttenberg","Android",TRUE,140,0,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,1,0,0,0
2020-10-21 20:19:06,"Trump","JAufiero1130","iPhone",FALSE,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,1,1,1,3,1,3
2020-10-21 20:19:49,"Biden","AirNG4blu","Web",TRUE,140,0,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,1,0,0,0
2020-10-21 20:19:51,"Trump","SteelHillVol","iPhone",TRUE,140,0,13577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2020-10-21 20:19:57,"Biden","uhadtu1","iPhone",TRUE,140,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,1,0,0,0
2020-10-21 20:20:01,"Biden","peacemomma67","iPad",FALSE,130,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,3,1,2,1,0,2
2020-10-21 20:20:02,"Biden","KovacsBeverly","iPhone",TRUE,140,0,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,1,0,0,0
2020-10-21 20:20:02,"Trump","RedNovember10","iPhone",FALSE,129,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,2,1,0,1
2020-10-21 20:20:06,"Trump","GreenThaifood","Web",FALSE,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
2020-10-21 20:20:07,"Biden","MindfulWilliam","Web",TRUE,140,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,1
2020-10-21 20:20:27,"Biden","cardon_brian","iPhone",TRUE,140,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,1,0,0,0
2020-10-21 20:20:35,"Trump","tamarah68","iPhone",FALSE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
2020-10-21 20:20:39,"Trump","VickiKrupnikoff","Web",TRUE,140,0,13577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2020-10-21 20:20:41,"Biden","NellB10522733","Web",TRUE,140,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,1,0,0,0
2020-10-21 20:20:49,"Trump","MarYahMobilla","Web",TRUE,140,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
2020-10-21 20:20:56,"Trump","joe_matla","iPad",TRUE,99,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1
2020-10-21 20:20:57,"Trump","Ehsan79471","Android",TRUE,101,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0
2020-10-21 20:21:00,"Trump","MaryRuth2912","iPhone",FALSE,118,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,3,0,3,1,0,1
2020-10-21 20:21:05,"Biden","ptldmuse","Web",TRUE,140,0,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,1,0,0,0
2020-10-21 20:21:18,"Biden","salmons_jr","iPhone",FALSE,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0
2020-10-21 20:21:18,"Trump","WolfPac_k","iPhone",FALSE,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,2,2
2020-10-21 20:21:29,"Trump","ladydshops","Web",TRUE,140,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,1
2020-10-21 20:21:32,"Biden","DavindranauthS","iPhone",FALSE,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,2,2,0,2
2020-10-21 20:21:33,"Biden","knightopia","Web",TRUE,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,2,0,0,0
2020-10-21 20:21:52,"Biden","SkyHawk56v8","iPad",TRUE,140,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1
2020-10-21 20:22:06,"Biden","daotropolis","iPhone",FALSE,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
2020-10-21 20:22:12,"Biden","Merrick0930","iPhone",FALSE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3
2020-10-21 20:22:38,"Biden","vis411","iPhone",TRUE,140,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,1,0,0,0
2020-10-21 20:22:48,"Trump","TcfishC","Android",TRUE,140,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,2,1,0,1
2020-10-21 20:22:54,"Biden","Nicole1515","Web",FALSE,140,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2020-10-21 20:22:58,"Trump","JSPatriot1","Web",FALSE,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
