"date","candidate","name","sources","isretweeted","text","length","favorites","retweets","iseconomy","isstimulus","istax","iscovid","isfakenews","isracist","isenvironment","isrussia","issecurity"
2020-10-21 23:29:23,"Biden","legomymego119","iPhone",NA,"I miss him. @BarackObama #BidenHarris2020 #Landslide2020 #Biden2020 #JOEBIDEN2020 #ByeDon2020 #BlueWave https://t.co/Hd6hXRqb8I",127,1,0,0,0,0,0,0,0,0,0,0
2020-10-21 23:29:19,"Biden","CheryleJ0806","iPhone",TRUE,"@22AngieMarie22: @JoeBiden YOU ARE EVERYTHING we need in this country! This video had me in tears!! Mr Vice President I without a doubt…",139,0,20,0,0,0,0,0,0,0,0,0
2020-10-21 23:29:17,"Biden","Grace0850","Web",TRUE,"@tommullinswv: Day 4: Each day from now till the election, I will be posting a direct quote from the Republican and Democrat party platf…",140,0,1,0,0,0,0,0,0,0,0,0
2020-10-21 23:29:09,"Biden","StoleShrek","Web",NA,"@sharon4122 @realDonaldTrump @BreitbartNews so business is corrupt now 
#Biden2020",82,0,0,0,0,0,0,0,0,0,0,0
2020-10-21 23:28:02,"Biden","Jefiner68","Android",TRUE,"@DemJennn: .@JoeBiden listens
To the Scientists 
To Dr. Fauci
To YOU.

Vote #Biden2020 <U+0001F1FA><U+0001F1F8>
#DemCast https://t.co/aCH28EulbR",125,0,6,0,0,0,0,0,0,0,0,0
2020-10-21 23:28:00,"Biden","mikeleefitlife","iPhone",NA,"@JoeBiden @BarackObama Money can’t buy true happiness #biden2020 https://t.co/NfH0sofg5P",88,2,0,0,0,0,0,0,0,0,0,0
2020-10-21 23:27:50,"Biden","mariamaria4848","iPhone",TRUE,"@votethemfout: Watching Obama right now reminiscing of better days in America, with an actual caring president who could articulate full…",140,0,1,0,0,0,0,0,0,0,0,0
2020-10-21 23:27:41,"Biden","honesteph","iPhone",NA,"@VoteMarsha Thank the Lord for muted microphones. #Biden2020",60,1,0,0,0,0,0,0,0,0,0,0
2020-10-21 23:27:30,"Biden","aderralandrew2","Android",TRUE,"@wineoneone: @chuckwoolery Is this the quote you were looking for Wooly? OBAMA: ""Donald Trump likes to claim he built this economy... He…",140,0,2,1,0,0,0,0,0,0,0,0
2020-10-21 23:27:12,"Biden","babylon151","Android",NA,"Trump is toxic. His views and behavior even worse. #Biden2020 BuzzFeed News: A Man Left A Note Outside A Biden Supp… https://t.co/wy62HLet6g",140,0,0,0,0,0,0,0,0,0,0,0
2020-10-21 23:26:51,"Biden","TammyLauren1","iPhone",NA,"Grab Him By The Ballot!
 
#JoeWillLeadUs #VoteBidenHarrisToSaveAmerica #FlipTheSenateBlue #BidenHarris2020Landslide… https://t.co/H2Tf0XDinL",140,33,11,0,0,0,0,0,0,0,0,0
2020-10-21 23:26:33,"Biden","KeiraRobson5","Web",TRUE,"@thanhhong1015: Don’t go to @BMWofthewoodlands if you’re voting for #Biden2020 as one of their employees may threaten your life as he di…",140,0,2,0,0,0,0,0,0,0,0,0
2020-10-21 23:25:27,"Biden","maxdruz","Web",NA,"Check out these spots I created with my brother, father, and animator Dymtro Bondarenko in support of @JoeBiden.… https://t.co/LXzLK7uVay",137,1,1,0,0,0,0,0,0,0,0,0
2020-10-21 23:25:20,"Biden","babylon151","Android",NA,"#Biden2020 ya its a good reason. CNN: New York Times: Tax records show Trump maintains Chinese bank account.… https://t.co/LOHzUALraS",133,0,0,0,0,1,0,0,0,0,0,0
2020-10-21 23:25:19,"Biden","Justin_Rommel","iPhone",NA,"Who’s spoken more in public about #Biden2020... @BarackObama or @JoeBiden ? Something to hide?either or both?… https://t.co/uZ52fZpvdG",134,0,0,0,0,0,0,0,0,0,0,0
2020-10-21 23:25:19,"Biden","Mgirl8888","Web",NA,"@JoeBiden We can’t! #biden2020",30,0,0,0,0,0,0,0,0,0,0,0
