"date","candidate","name","sources","isretweeted","text","length","favorites","retweets","iseconomy","isstimulus","istax","iscovid","isfakenews","isracist","isenvironment","isrussia","issecurity"
2020-10-24 23:47:07,"Biden","JustinACore","iPhone",NA,"In all fairness, maybe the Russians were just asking Hunter to tithe appropriately <U+0001F937><U+0001F3FB><U+200D><U+2642><U+FE0F>

#10percentforthebigguy… https://t.co/8raOOProlH",137,2,0,0,0,0,0,0,0,0,1,0
2020-10-24 23:46:59,"Biden","MarivoneLula","Web",NA,"#Biden2020 <U+0001F1FA><U+0001F1F8> &lt; FORA DONALD <U+0001F400>TRUMP &gt;  Barack Obama diz que Casa Branca errou em demasia na gestão da pandemia <U+0001F44D><U+0001F3FF><U+0001F44F><U+0001F3FF>… https://t.co/falATBadHn",145,10,6,0,0,0,0,0,0,0,0,0
2020-10-24 23:46:46,"Biden","CarolineBklyn","iPhone",NA,"Aww look at chacha!! Such a good girl  #dogsforbiden @ananavarro on @CNN @wolfblitzer @AlCardenasFL_DC… https://t.co/cHIOlcX0io",127,3,0,0,0,0,0,0,0,0,0,0
2020-10-24 23:46:39,"Biden","arnoldziffleesq","iPhone",NA,"@realDonaldTrump #DumpTrump #Biden2020",38,0,0,0,0,0,0,0,0,0,0,0
2020-10-24 23:46:39,"Biden","garquake","Web",NA,"Twitters moderators about now #Hunterbidenlaptop #Biden2020 #TrumpLandslide2020 https://t.co/0FtOVVQspv",103,8,2,0,0,0,0,0,0,0,0,0
2020-10-24 23:46:17,"Biden","ImmigrSchorschi","Web",NA,"Please, America, for yourselves, your families, your States, your Country &amp; for the whole World, vote #Biden2020.… https://t.co/8gIUS5UfSz",142,5,1,0,0,0,0,0,0,0,0,0
2020-10-24 23:46:01,"Biden","AmyKing53783314","Web",TRUE,"@joncoopertweets: Retweet if you can’t wait to see Joe and Jill replace Donald and Melania in the White House! <U+2764><U+FE0F>
#Biden2020 https://t.c…",140,0,15802,0,0,0,0,0,0,0,0,0
2020-10-24 23:45:27,"Biden","vividjohn1","Android",TRUE,"@murray_nyc: @realDonaldTrump I’m in a line at an early voting site in Harlem, Manhattan, and I will be voting for JOE BIDEN! #Biden2020",139,0,116,0,0,0,0,0,0,0,0,0
2020-10-24 23:45:17,"Biden","WeWearOurHBCUs","others",NA,"#biden2020 #bidenharris2020 #biden 
Check out this Cozy T_shirt 10% OFF ON ENTIRE SHOPPING USE PROMO CODE ""BACKTOSC… https://t.co/JLs31qLro7",140,0,0,0,0,0,0,0,0,0,0,0
2020-10-24 23:45:08,"Biden","paintdoverwhite","iPhone",NA,"COVID is a four-letter word.
TRUMP is a four-letter word.
VOTE
#BlameTrump 
#Biden2020",86,2,0,0,0,0,0,0,0,0,0,0
2020-10-24 23:45:04,"Biden","italycm","Android",TRUE,"@customcore7: This election comes down to 
GOOD vs EVIL  period!!! <U+0001F4AF><U+0001F30A>
#Biden2020  #VoteEarly
#EndTheNightmare 
#DemVoice1 https://t.co/l…",140,0,87,0,0,0,0,0,0,0,0,0
2020-10-24 23:44:54,"Biden","alinealexakaf","Web",TRUE,"@krupali: @MeidasTouch Yes HE IS! #biden2020 https://t.co/We9fnRK8Q7",71,0,6,0,0,0,0,0,0,0,0,0
2020-10-24 23:44:42,"Biden","RobertPetrocel2","Android",NA,"@mimitiger003 @JoeBiden @DrBiden Joe's  a  regular middle class who began a lawyer.   (Like me.). He's a good man w… https://t.co/CJ8Eea410P",140,1,0,0,0,0,0,0,0,0,0,0
2020-10-24 23:44:20,"Biden","Cuds_1246","Android",TRUE,"@blaze0497: My first thought was why was he ever allowed back in public office. Secondly, is who else thinks he learned his lesson and w…",140,0,327,0,0,0,0,0,0,0,0,0
2020-10-24 23:44:14,"Biden","MAGAMary4","iPhone",TRUE,"@blaze0497: My first thought was why was he ever allowed back in public office. Secondly, is who else thinks he learned his lesson and w…",140,0,327,0,0,0,0,0,0,0,0,0
2020-10-24 23:44:02,"Biden","mittens2049","Web",NA,"John Kerry is incompetent and full of <U+0001F4A9>#Biden2020 #BidenHarris2020ToSaveAmerica #trump2020 #trump #MAGA2020… https://t.co/pX3lFE7Dvj",132,0,0,0,0,0,0,0,0,0,0,0
2020-10-24 23:43:23,"Biden","InnDeptInvestor","Android",NA,"Why #covid19vaccine can't be distributed to active adult population by REusing VOTING data &amp; registration process.… https://t.co/QxImiLNds3",143,0,0,0,0,0,1,0,0,0,0,0
2020-10-24 23:43:12,"Biden","DanielMcCusker1","iPhone",TRUE,"@axidentaliberal: We will VOTE for #healthcare
We will VOTE for our #climate
We will VOTE to defeat #COVID
We will VOTE for the economy…",139,0,123,1,0,0,0,0,0,0,0,0
2020-10-24 23:43:09,"Biden","nancy__osborn","iPhone",NA,"<U+203C><U+FE0F> Remember this girl? Think it’s funny to vote for a sniffer? Nude pictures of her were also found on the laptop f… https://t.co/h5KpcFBqU4",140,0,0,0,0,0,0,0,0,0,0,0
2020-10-24 23:42:59,"Biden","bythepeople911","iPhone",NA,"Me too.  #VoteHimOut2020 #BidenHarrisLandslide2020 #Biden2020 https://t.co/yCyYlVkqBw",85,1,0,0,0,0,0,0,0,0,0,0
2020-10-24 23:42:58,"Biden","lindajaniebrou1","Web",NA,"@tedcruz So you didn't write your new book to make money or b/c you're running for prez again, Ted Cruz? If not, th… https://t.co/7eIy9r8RQp",140,0,0,0,0,0,0,0,0,0,0,0
2020-10-24 23:42:52,"Biden","Morgan9Rocco","Android",TRUE,"@79JuJubes: I’m close to 1000! To celebrate...my first list ever! Pls vet, follow, RT. #Biden2020 
@RN00711 
@mlauriat 
@BlkSantaX 
@dro…",140,0,28,0,0,1,0,0,0,0,0,0
2020-10-24 23:42:35,"Biden","crazybexbluprnt","iPhone",NA,"Lol I lost followers for siding with Biden oh well #biden2020",61,2,0,0,0,0,0,0,0,0,0,0
2020-10-24 23:41:58,"Biden","marylou28307140","iPhone",TRUE,"@axidentaliberal: We will VOTE for #healthcare
We will VOTE for our #climate
We will VOTE to defeat #COVID
We will VOTE for the economy…",139,0,123,1,0,0,0,0,0,0,0,0
2020-10-24 23:41:57,"Biden","mittens2049","Web",NA,"Is this cleveland?  Hello Cleveland! #Biden2020 #BidenHarris2020ToSaveAmerica #trump2020 #trump #MAGA2020 #Winning… https://t.co/ZVOZpxdMYS",139,0,0,0,0,0,0,0,0,0,0,0
2020-10-24 23:41:54,"Biden","RawDoggingYaMom","iPhone",NA,"@stan4_america @manavjivan @JoeBiden you are just plain ignorant in comparing a senator to the president of the uni… https://t.co/ubR6Zl37EU",140,0,0,0,0,0,0,0,0,0,0,0
2020-10-24 23:41:44,"Biden","babs01902","Android",NA,"10 days left until this thing is over!!! I cant wait for that day.  #Biden2020 #vote #VoteEarly #Vote2020",105,4,0,0,0,0,0,0,0,0,0,0
2020-10-24 23:40:56,"Biden","wqbelle","Web",NA,"""When 60 Minutes and Lesley Stahl are too tough for you, you ain't all that tough.""
#BarackObama #Barack #Obama… https://t.co/17v28tQVnv",136,2,1,0,0,0,0,0,0,0,0,0
2020-10-24 23:40:54,"Biden","RobertPetrocel2","Android",NA,"@BitenJill @JoeBiden @DrBiden Dear fossil fuel junkie:

You want to see how clean energy creates good, high paying… https://t.co/IMiZUUAbmI",139,1,0,0,0,0,0,0,0,0,0,0
2020-10-24 23:40:38,"Biden","munsonmunchkins","iPhone",TRUE,"@YCantWeBFrends: .
Joe Biden is a hypocrite and is only using the #pandemic to scare you into voting for him.
.
.
#BidenCares #ByeTiffan…",140,0,77,0,0,0,0,0,0,0,0,0
2020-10-24 23:40:28,"Biden","KenJaffe1","iPhone",TRUE,"@Gr3Te4rights: @time4this2stop @DeanChiles @janroge77778495 @pavancharvaka @DrMcKinn @scrantonville @RN00711 @phltarcat @Bean_of_Boston…",139,0,5,0,0,0,0,0,0,0,0,0
2020-10-24 23:40:06,"Biden","bilgladen","Web",TRUE,"@customcore7: This election comes down to 
GOOD vs EVIL  period!!! <U+0001F4AF><U+0001F30A>
#Biden2020  #VoteEarly
#EndTheNightmare 
#DemVoice1 https://t.co/l…",140,0,87,0,0,0,0,0,0,0,0,0
2020-10-24 23:39:59,"Biden","LbudisaLila","iPhone",NA,"Guys I can’t <U+2B07><U+FE0F><U+2B07><U+FE0F> Please vote. We’re almost there.#Biden2020 https://t.co/wAS7xyKJJy",84,1,0,0,0,0,0,0,0,0,0,0
2020-10-24 23:39:09,"Biden","MarionR93532906","Android",TRUE,"@79JuJubes: I’m close to 1000! To celebrate...my first list ever! Pls vet, follow, RT. #Biden2020 
@RN00711 
@mlauriat 
@BlkSantaX 
@dro…",140,0,28,0,0,1,0,0,0,0,0,0
2020-10-24 23:39:02,"Biden","jenbut74","iPad",NA,"@CornynResponse @JohnCornyn @mjhegar No need to disavow a lie. Biden is not against fracking on private/public land… https://t.co/7VV37G1TkA",140,0,0,0,0,0,0,0,0,0,0,0
2020-10-24 23:38:56,"Biden","EAwrite","iPhone",NA,"Carl knows @realDonaldTrump is a “cowardly clown” who disrespects American soldiers, veterans and suffering America… https://t.co/7APo9wxHsz",140,1,0,0,0,0,0,0,0,0,0,0
2020-10-24 23:38:55,"Biden","duggles89","Android",NA,"With Trump giving a rally &lt;10 minutes away from our house, we just had to go show our support for Biden! Carmen and… https://t.co/CTQo3lzdmb",143,2,0,0,0,0,0,0,0,0,0,0
2020-10-24 23:38:36,"Biden","Titancrazy1992","others",NA,"Truth right here yall on both sides, our politicians in America lie about our founding fathers words and wants and… https://t.co/6sTfSbFNEq",139,0,0,0,0,0,0,0,0,0,0,0
2020-10-24 23:38:21,"Biden","Jacquel44199484","Android",NA,"@chefjclark @realDonaldTrump Keep trying .. <U+0001F44F><U+0001F44F><U+0001F44F><U+0001F923>.. NEXT please ..
#BIDEN2020 https://t.co/WHIrv40iZN",100,5,0,0,0,0,0,0,0,0,0,0
2020-10-24 23:38:04,"Biden","Atticus06100429","Web",NA,"#Biden2020 #Veterans #VeteransForBiden https://t.co/jKUJ6EEGu8",62,0,0,0,0,0,0,0,0,0,0,0
2020-10-24 23:37:54,"Biden","Kleeo59_14","Android",NA,"#Biden2020 #BidenCalm https://t.co/hRXKCmxaEB",45,0,0,0,0,0,0,0,0,0,0,0
2020-10-24 23:37:48,"Biden","lbooza","iPhone",NA,"#Biden2020 https://t.co/VxAoDw6tcy",34,0,0,0,0,0,0,0,0,0,0,0
2020-10-24 23:37:37,"Biden","ebrownangel25","Android",NA,"@realDonaldTrump You had 4 years!!
#DumpTrump 
#Biden2020",57,0,0,0,0,0,0,0,0,0,0,0
2020-10-24 23:37:30,"Biden","tonybake59","iPhone",NA,"@realDonaldTrump Donald Trump = Biggest National Debt Ever. #Biden2020",70,0,0,0,0,0,0,0,0,0,0,0
2020-10-24 23:37:04,"Biden","rynodino1","Web",NA,"https://t.co/jsUr0Gz7BH

#JoeBiden #BidenHarrisLandslide2020 #JOEBIDEN2020 #Biden2020 #KamalaHarris #HarrisBiden #HarrisBiden2020",129,0,0,0,0,0,0,0,0,0,0,0
2020-10-24 23:36:31,"Biden","ursupam","Web",NA,"@ClimatePower @KamalaHarris @JoeBiden #Biden2020",48,0,0,0,0,0,0,0,0,0,0,0
2020-10-24 23:35:49,"Biden","Katie_MAGA","iPad",NA,"Even the best comedy, isn’t as funny (laughingstock) as the real life of Joe Biden. Listen carefully, if he meant t… https://t.co/7AaFmo8nLw",140,1,1,0,0,0,0,0,0,0,0,0
2020-10-24 23:35:25,"Biden","tonybake59","iPhone",NA,"@realDonaldTrump Who did you vote for? #Biden2020",49,0,0,0,0,0,0,0,0,0,0,0
2020-10-24 23:35:15,"Biden","tcmusic","iPad",NA,"@K_JeanPierre @JoeBiden <U+0001F3A5><U+0001F44F><U+0001F44F><U+0001F44F><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8>#Biden2020 #BidenHarris2020 #VoteBlueToSaveAmerica2020",88,0,0,0,0,0,0,0,0,0,0,0
2020-10-24 23:35:04,"Biden","julie_tart","Web",NA,"How do people hear &amp; see evidence, then deny it and say it's a conspiracy or there is no proof, and be able to slee… https://t.co/68eZXTY6YE",144,1,1,0,0,0,0,0,0,0,0,0
2020-10-24 23:34:51,"Biden","tonybake59","iPhone",NA,"@realDonaldTrump Don’t worry, we will. #Biden2020",49,0,0,0,0,0,0,0,0,0,0,0
2020-10-24 23:34:36,"Biden","SirCaustic1337","Android",TRUE,"@LorenzoL65: #Biden2020 Giornali australiani. Titoli che in Italia non vedrete mai.
#Trump2020 #nolockdowns https://t.co/LKgS1xRoNw",134,0,38,0,0,0,0,0,0,0,0,0
2020-10-24 23:34:34,"Biden","LMajeroni","iPhone",NA,"#Biden2020 https://t.co/s6qqaoVvIT",34,0,0,0,0,0,0,0,0,0,0,0
2020-10-24 23:34:05,"Biden","Gloria91003520","Android",NA,"@JoeBiden My husband and I Voted today.<U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499>#Biden2020",55,0,0,0,0,0,0,0,0,0,0,0
2020-10-24 23:34:02,"Biden","MusicalMuffin68","Android",NA,"#bidenforsenate2020 #Biden2020 #NeverBiden #truthoverfacts #Trump2020 https://t.co/WNrRW8i97A",93,0,0,0,0,0,0,0,0,0,0,0
2020-10-24 23:33:53,"Biden","singlevetmom","Web",NA,"Awesome!!

Must see !!

#BidenHarrisLandslide2020 #BidenHarris2020 #Biden2020 https://t.co/fyJN14sDjL",101,0,0,0,0,0,0,0,0,0,0,0
