"date","candidate","name","sources","isretweeted","text","length","favorites","retweets"
2020-10-29 23:57:16,"Biden","NeilYoungSaveUs","iPhone",NA,"https://t.co/FlBdisgZpR #Election2020 #LivingWage #Fightfor15 #BernieTV #Bernie",79,0,0
2020-10-29 23:57:14,"Biden","kdcajt","Android",TRUE,"@AlphaNewsMN: A Minnesota Lifelong Democrat is Voting Trump.

Professor Steve Wenzel, who served as a DFL representative for nearly 30 y…",140,0,232
2020-10-29 23:57:12,"Biden","ohbahouiiiiii","Android",TRUE,"@InfosFrancaises: <U+0001F1FA><U+0001F1F8> Présidentielle américaine : le géant de la distribution Walmart retire les balles et les armes à feu de ses grandes…",140,0,190
2020-10-29 23:57:10,"Biden","matigrje","iPhone",TRUE,"@matigrje: #ThursdayThoughts simple quote as to why #Democrats, #liberals and #RINOs are trying to get us to hate #Trump.  Their gravy t…",140,0,44
2020-10-29 23:57:10,"Biden","djabronx","iPad",TRUE,"@Reuters: A survey by the Pew Research Center shows 51% of American Catholics support Joe Biden while 44% back President Trump. Here's h…",140,0,53
2020-10-29 23:57:10,"Biden","mmwlawtaos1","iPhone",TRUE,"@Grav1: In a pre-election precautionary move, Walmart removes guns, ammo from its shelves ahead of Nov. 3 election. They're still availa…",140,0,196
2020-10-29 23:57:03,"Biden","Andy_Beebe","Android",NA,"Something America should be proud...#Election2020 #Vote2020 https://t.co/R0SD1eZROu",83,0,0
2020-10-29 23:56:56,"Biden","florangela","others",TRUE,"@knkxfm: While court battles rage in other states over the fate of late-arriving ballots, Washington has the nation’s most lenient polic…",140,0,2
2020-10-29 23:56:55,"Biden","LLPatch33","iPhone",TRUE,"@olivia_p_walker: #fact: America can’t blame #russia for exploiting its collective + undeniable racism towards, contempt for, and devalu…",140,0,2
2020-10-29 23:56:51,"Biden","CharlesPDavis","iPhone",NA,"Exclusive poll: <U+2066>@JoeBiden<U+2069> leads in Florida, Pennsylvania and North Carolina #Election2020 https://t.co/4hlhsEBG0x",115,1,0
2020-10-29 23:56:47,"Biden","RothTheReporter","iPhone",NA,"It appears the president's tweet on former Gov. Rick Snyder came shortly after @onetoughnerd made an appearance on… https://t.co/jfEhNnYeE8",139,0,0
2020-10-29 23:56:41,"Biden","NickiJ12492316","Android",TRUE,"@a35mmlife: The Q3 Economic report is out today and it confirms what you already know. The rich are doing great. But working Americans h…",140,0,49
2020-10-29 23:56:41,"Biden","Zorrolives5356","iPad",TRUE,"@grandmagrit: Want to unfollow me because I’m not a Trump supporter?
BI... DEN! <U+0001F61B>
#Election2020",98,0,49
2020-10-29 23:56:41,"Biden","TrishCooper14","Android",NA,"Hot Holy shit <U+0001F92C><U+0001F92C><U+0001F92C><U+0001F92C><U+0001F628><U+0001F622><U+0001F633> #CountEveryVote #TooBigToRig #VOTE #Democrats #Election2020    U.S. tops 88,000 COVID-19 case… https://t.co/vx7teP3bo3",140,1,0
2020-10-29 23:56:26,"Biden","RobinEve11","iPhone",NA,"@gtconway3d I wrote this song the week before the 2016 election. I made the video this weekend. Please share!! Than… https://t.co/emafucpR7K",140,0,0
2020-10-29 23:56:24,"Biden","Britpoptarts","Web",TRUE,"@WSJ: Election Day is almost here! 

<U+2764><U+FE0F>  this tweet to be reminded that https://t.co/ArIO60ohwU will be free to read on November 3rd, th…",140,0,2908
2020-10-29 23:56:21,"Biden","SERENDIPITYSN1","Android",TRUE,"@TV5MONDEINFO: <U+0001F1FA><U+0001F1F8> Présidentielle américaine 2020 : Kimberly Klacik, Afro-Américaine et candidate républicaine #Election2020 https://t.co…",140,0,9
2020-10-29 23:56:17,"Biden","ElectionCenter_","Web",TRUE,"@ElectionCenter_: If you like what we do, consider supporting us. Also make sure you follow us at @ElectionCenter_ and 
@2ElectionCenter…",140,0,2
2020-10-29 23:56:15,"Biden","MikeBlaiz","iPhone",NA,"@realDonaldTrump #dances to #thriller by #michaeljackson for #Halloween #maga #kag #trump #trump2020 #maga2020… https://t.co/C5BMkIhQ6T",135,2,0
2020-10-29 23:56:07,"Biden","americans4hope","iPhone",NA,"And leave it to be a Republican political ad to say Republicans suck, but vote for us. #Democrats #Election2020",111,0,0
2020-10-29 23:56:05,"Biden","woskethoughts","iPhone",TRUE,"@Grav1: In a pre-election precautionary move, Walmart removes guns, ammo from its shelves ahead of Nov. 3 election. They're still availa…",140,0,196
2020-10-29 23:56:05,"Biden","Ashishtrpathi1","Android",TRUE,"@KreatelyMedia: #Biden Maintains Slim Advantage on Trump Across Florida in Final FAU Poll Before #Election2020  https://t.co/3ooId0GNhq",138,0,9
2020-10-29 23:56:05,"Biden","RobinEve11","iPhone",NA,"@KamalaHarris I wrote this song the week before the 2016 election. I made the video this weekend. Please share!! Th… https://t.co/ISHSGsG0vd",140,0,0
2020-10-29 23:55:59,"Biden","laxietoo","Android",TRUE,"@W7VOA: At his second #Florida drive-in rally of the day, @JoeBiden says ""Five days. But who's counting?"" #Election2020 https://t.co/MOL…",140,0,5
2020-10-29 23:55:44,"Biden","monilopez827","iPhone",TRUE,"@AttorneyCrump: Congrats @KingJames!! Named the most influential celebrity of #Election2020! GOAT on the court AND A+ activist who alway…",140,0,199
2020-10-29 23:55:41,"Biden","oigetit_com","iPhone",NA,"#Breaking - The Eighth Circuit U.S. Court of Appeals has ruled that absentee ballots in Minnesota must be received… https://t.co/gK98QH8r2c",139,0,0
2020-10-29 23:55:38,"Biden","81randygonzalez","iPhone",TRUE,"@Lazarit75: Esto lo menciono ayer @mhonividente con uds en el #FacebookLive Dios haga su labor @JoeBiden @KamalaHarris #VOTE #Vota #Elec…",140,0,6
2020-10-29 23:55:24,"Biden","LilyPotter130","iPhone",TRUE,"@postcards4USA: Hey,
#RememberWhenTheGOP Senators signed a letter asking #POTUS to pull out of the Paris Agreement?
22 Senators signed &amp;…",144,0,60
2020-10-29 23:55:24,"Biden","Dendrodoris","iPhone",TRUE,"@richelletanner: Happy #SeaSlugDay! 

Now that I have your attention, please VOTE: not just in the presidential, but importantly in your…",140,0,5
2020-10-29 23:55:23,"Biden","D_Leigh_Writes","Android",NA,"Oooooooo. So busted. #Receipts #VoteBollier #Vote #Election2020 https://t.co/PzVb0xq2D6",87,1,0
2020-10-29 23:55:22,"Biden","BackyardBullJay","Android",NA,"The election is right around the corner and today we're talking about the difference in campaign strategies, especi… https://t.co/wVsrV5VOnf",140,0,0
2020-10-29 23:55:16,"Biden","sandeeleerod","Web",TRUE,"@Randall20910238: @ProjectLincoln A true Commander-in-Chief. #Election2020 https://t.co/xFp5c4h0GG",101,0,2
2020-10-29 23:55:12,"Biden","Video_Forensics","Web",NA,"The Real Scandal: US #Media Uses Falsehoods to Defend Joe #Biden From Hunter's Emails https://t.co/8NlufgUL12… https://t.co/1BW0FSXsXL",134,0,1
2020-10-29 23:55:08,"Biden","JoshwmlL","iPhone",NA,"@RepVernonJones speaking facts!!! 
#DonothingJoe #FactCheck #Trump2020 #Election2020 #TrumpPence2020 
#Bidenisafraud https://t.co/L8VcA7khdr",140,0,1
2020-10-29 23:55:00,"Biden","oates_doug","iPhone",TRUE,"@DanScavino: HAPPENING NOW—TAMPA, FLORIDA! It is imperative that EVERYONE gets out to VOTE for President Trump and Vice President Pence!…",140,0,4850
2020-10-29 23:54:59,"Biden","suncoastdream","iPhone",TRUE,"@HispanicFed: Atención #Florida: ¡Usted tiene derecho a solicitar una boleta en español en su lugar de votación! 

No deje que el idioma…",140,0,191
2020-10-29 23:54:56,"Biden","gartenrehn","iPhone",TRUE,"@DefendDemocracy: The 2020 U.S. election ""will be seen globally as a referendum on the durability of democracy.

If American democracy,…",139,0,148
2020-10-29 23:54:54,"Biden","TissueGuru","Android",NA,"@JoeBiden will turn Texas Blue before @realDonaldTrump can turn California Red. #FunFacts #ThursdayThoughts #Election2020 #BlueWave",131,0,0
2020-10-29 23:54:50,"Biden","DireWolfBarb","Web",TRUE,"@ConstitutionCtr: ""At the end of the day, I think what we are really asking for is accountability and some type of participatory feeling…",140,0,5
2020-10-29 23:54:48,"Biden","RobinEve11","iPhone",NA,"@Acosta I wrote this song the week before the 2016 election. I made the video this weekend. Please share!! Thank yo… https://t.co/9h4Haugl3p",140,0,0
2020-10-29 23:54:47,"Biden","AccuPollsDotCom","iPhone",NA,"President Trump opens up huge lead in Michigan!

#MAGA2020 #MAGA #BidenHarris2020 #biden2020 #FourMoreYears… https://t.co/KYAqYJWJW1",132,1,1
2020-10-29 23:54:45,"Biden","DrCherylllP","iPhone",NA,"So let me get this straight, trump’s incompetence with Covid19 has killed us &amp; Ivanka is profiting with her Coffin business?

 #Election2020",144,0,0
2020-10-29 23:54:45,"Biden","RalphWilsonLA","Android",TRUE,"@AttorneyCrump: Congrats @KingJames!! Named the most influential celebrity of #Election2020! GOAT on the court AND A+ activist who alway…",140,0,199
2020-10-29 23:54:44,"Biden","DashRiprock3","Web",NA,"BOOOOOOOOOOOM!!!! @CGasparino @RealJamesWoods @dbongino @DonaldJTrumpJr @EricTrump @benshapiro @hughhewitt… https://t.co/Tj8UzWlzQx",131,0,0
2020-10-29 23:54:43,"Biden","madamjazmin","Web",NA,"Funny how you are losing in the polls in #Minnesota #Michigan &amp; #Pennsylvania one would think you were, dare I say.… https://t.co/adZScIYSco",144,0,0
2020-10-29 23:54:40,"Biden","AfoHello","Android",TRUE,"@mhakentucky: #electionstress is so prevalent for #Election2020.   Tips on handling it from @TrevorProject https://t.co/VBJrChrWnP",133,0,5
2020-10-29 23:54:38,"Biden","Fidobz","Android",TRUE,"@AP_Politics: AP Explains: How soon will we know the US election outcome? It depends but ballot counting will extend well past election…",139,0,26
2020-10-29 23:54:36,"Biden","ScottCharton","iPhone",TRUE,"@voteboonemo: 9<U+FE0F><U+20E3>4<U+FE0F><U+20E3>5<U+FE0F><U+20E3> in-person absentee voters today! And there’s still time to cast your ballot before Election Day. Absentee voting…",140,0,8
2020-10-29 23:54:33,"Biden","KidLydoskope","iPhone",NA,"@FalkorTheDragon Submit your ballots early and in person!

#Vote #VoteEarly #Election2020",89,2,0
2020-10-29 23:54:32,"Biden","PorkyCrusade","Web",TRUE,"@DanScavino: HAPPENING NOW—TAMPA, FLORIDA! It is imperative that EVERYONE gets out to VOTE for President Trump and Vice President Pence!…",140,0,4850
2020-10-29 23:54:30,"Biden","Calimoxo12","iPhone",TRUE,"@HispanicFed: Atención #Florida: ¡Usted tiene derecho a solicitar una boleta en español en su lugar de votación! 

No deje que el idioma…",140,0,191
2020-10-29 23:54:30,"Biden","Katty_Kissem","iPhone",TRUE,"@IndivisibleCRIA: @MrRolwes @hinsonashley @Abby4Iowa @FarmBureau Yep. This is right. When you passed the ""skinny"" insurance bill from th…",140,0,1
2020-10-29 23:54:29,"Biden","Kirk01405395","iPhone",NA,"@JoeBiden @KamalaHarris #BidenFamilyCorruption #BidenGate #WheresHunter #Election2020 https://t.co/OjpygyPDtr",109,0,0
2020-10-29 23:54:29,"Biden","Amadii","Android",TRUE,"@LawyersComm: <U+0001F6A8>In response to disruptions to early voting resulting from #tropicalstormZeta, we partnered with @fairfightaction &amp; others…",144,0,20
2020-10-29 23:54:28,"Biden","GenerationGND","Web",TRUE,"@GenerationGND: On this week's episode of #GenGND Pod we're hitting the campaign trail, to break down the impact of the #GreenNewDeal on…",140,0,3
2020-10-29 23:54:27,"Biden","Che1sea_Vigo","others",NA,"<U+0001F4F7> I did my part! <U+0001F1FA><U+0001F1F8> #FirstTimeVoter #election2020 #VoiceYourChoice (at Colonial Drive Park) https://t.co/4t9dfU0hN8 https://t.co/yCVDURRFS1",139,0,0
2020-10-29 23:54:25,"Biden","jaminbenco","iPhone",NA,"Twitterverse, I have cast my ballot in the state of Texas &amp; submit the photographic proof. 

It was quick, well mod… https://t.co/Bt1TE51MSJ",144,5,0
2020-10-29 23:54:23,"Biden","missb62","iPad",TRUE,"@W7VOA: At his second #Florida drive-in rally of the day, @JoeBiden says ""Five days. But who's counting?"" #Election2020 https://t.co/MOL…",140,0,5
2020-10-29 23:54:23,"Biden","CalcuttaBitch","Web",TRUE,"@virtualtout: Thursday, October 29, 2020, 04:19:54 PM Pacific 
Democratic ticket has a 83.9%
  chance of winning #Election2020 
Electora…",140,0,4
2020-10-29 23:54:21,"Biden","RedStateMojo","others",NA,"Here’s Why I’m Convinced the Polls Are Wrong – Even More So Than Four Years Ago

https://t.co/5cM7y0V52C

#ncpol… https://t.co/5MOFGOk8ri",137,0,0
2020-10-29 23:54:18,"Biden","Ivancajado","Android",TRUE,"@matigrje: #ThursdayThoughts simple quote as to why #Democrats, #liberals and #RINOs are trying to get us to hate #Trump.  Their gravy t…",140,0,44
2020-10-29 23:54:17,"Biden","missb62","iPad",TRUE,"@W7VOA: #Election2020 @VP #Nevada",36,0,3
2020-10-29 23:54:15,"Biden","Ciszek","Web",TRUE,"@Ciszek: 5<U+FE0F><U+20E3><U+270B> Days. #Election2020 
#TomForSantaMonica <U+270C><U+FE0F><U+0001F499><U+0001F334>",61,0,1
2020-10-29 23:54:09,"Biden","light_create","Android",TRUE,"@Grav1: In a pre-election precautionary move, Walmart removes guns, ammo from its shelves ahead of Nov. 3 election. They're still availa…",140,0,196
2020-10-29 23:54:02,"Biden","GBH","others",TRUE,"@GBH: Earlier this week, 409 newly sworn-in citizens were told that they could not vote in #Election2020 because the Mass. voter registr…",140,0,20
2020-10-29 23:53:54,"Biden","ronaldtrumbo","iPhone",NA,"@Mike_Pence You had 4 years and you have made America worse. Why would we continue with you? #Election2020",106,0,0
2020-10-29 23:53:54,"Biden","americans4hope","iPhone",NA,"What kind of propaganda is this? Violence in the streets while Trump is president as a reason to re-elect Trump? Bi… https://t.co/cEnWLvsGd0",140,0,0
2020-10-29 23:53:51,"Biden","bettacampbell","iPhone",TRUE,"@AMOwensby: Justice Ginsburg said: ""Fight for the things that you care about, but do it in a way that will lead others to join you.”

KY…",140,0,21
2020-10-29 23:53:48,"Biden","LibraAbsolut","iPad",NA,"5 states at high risk for armed militia group activity around #election2020  #TheReidOut",88,2,0
2020-10-29 23:53:41,"Biden","TheArkLady","others",NA,"#Vote2020 get out and #rockthevote 
.
.
.
#Democracy #vote #yourvoicematters #election2020 #100yearsofwomenvoting… https://t.co/xYhGGIFXiU",138,0,0
2020-10-29 23:53:40,"Biden","Danieru_12","Android",NA,"<U+0001F1FA><U+0001F1F8><U+0001F5F3> 4 days to #Election2020
#vote #Vota #VoteHimOut2020 #VoteHimOut #VoteBidenHarris #BidenHarris2020… https://t.co/bHVz1yqrHN",126,2,1
2020-10-29 23:53:37,"Biden","tofish72","Android",TRUE,"@AttorneyCrump: Congrats @KingJames!! Named the most influential celebrity of #Election2020! GOAT on the court AND A+ activist who alway…",140,0,199
2020-10-29 23:53:27,"Biden","JBW227","Web",TRUE,"@mark_tarello: BREAKING NEWS: Court of Appeals rules Minnesota absentee ballots must be in by 8:00 PM on Election Day. #Breaking #Electi…",140,0,71
2020-10-29 23:53:27,"Biden","denicewross","iPhone",TRUE,"@NCoC: Voting by mail is voting. Make sure to track your ballot to ensure your vote is counted. Any irregularities? Be sure to contact @…",140,0,3
2020-10-29 23:53:27,"Biden","MikeBlaiz","iPhone",NA,"#thisvote #vote #Election2020 #election #votetrump #trump #maga #kag #redwave #speech #greatspeech #bestspeech #usa… https://t.co/IXSNrJZ7Ji",140,3,2
2020-10-29 23:53:24,"Biden","DowdEdward","iPhone",NA,"#Election2020 “In the Air Tonight” https://t.co/2EI6GcZSpW",58,17,0
2020-10-29 23:53:23,"Biden","PITSNPATRIOTS","Android",TRUE,"@DanScavino: HAPPENING NOW—TAMPA, FLORIDA! It is imperative that EVERYONE gets out to VOTE for President Trump and Vice President Pence!…",140,0,4850
2020-10-29 23:53:13,"Biden","Prairiegrl2019","iPad",NA,"@foxnews social media, after getting caught with their pants down is banning political ads until after… https://t.co/TFBEh5lRhx",127,0,0
2020-10-29 23:53:13,"Biden","vanswim","iPhone",TRUE,"@CVanDriessche1: Next Tuesday (11/3/20) catch me, and the rest of the Buzz in the Bend team, as we bring you Buzz in the Bend Election D…",140,0,2
2020-10-29 23:53:13,"Biden","alllitupforyou","Android",TRUE,"@Grav1: In a pre-election precautionary move, Walmart removes guns, ammo from its shelves ahead of Nov. 3 election. They're still availa…",140,0,196
2020-10-29 23:53:12,"Biden","AdaOrie1","Android",NA,"""I casted my vote on election day in person because in the year 2000 there was no such thing as early voting. I rem… https://t.co/WXOUs1VMd8",140,0,0
2020-10-29 23:53:11,"Biden","ElisaBatista","Web",NA,"I am still deciding how to dress up for this, but if you want to join me, here are the details for a fun #GOTV effo… https://t.co/eXw9Oxlx0K",140,0,0
2020-10-29 23:53:10,"Biden","tsykes8888","iPhone",TRUE,"@AP_Politics: AP Explains: How soon will we know the US election outcome? It depends but ballot counting will extend well past election…",139,0,26
2020-10-29 23:53:09,"Biden","fleetwood_mads","iPhone",TRUE,"@voteboonemo: 9<U+FE0F><U+20E3>4<U+FE0F><U+20E3>5<U+FE0F><U+20E3> in-person absentee voters today! And there’s still time to cast your ballot before Election Day. Absentee voting…",140,0,8
2020-10-29 23:53:08,"Biden","ohm_unit","Web",TRUE,"@AP_Politics: THREAD: Here’s what’s happening today in #Election2020, with FIVE days to go.

Find @AP’s full coverage here: https://t.co…",140,0,3
2020-10-29 23:53:08,"Biden","klarkgallagher","Web",TRUE,"@AlphaNewsMN: A Minnesota Lifelong Democrat is Voting Trump.

Professor Steve Wenzel, who served as a DFL representative for nearly 30 y…",140,0,232
2020-10-29 23:53:08,"Biden","NickSouthcote","iPhone",NA,"@TheoKeith Y’all better be calling these “military ballots” like the republicans did back in 2000 when they blamed… https://t.co/o0RRf76GeO",139,2,1
2020-10-29 23:53:05,"Biden","vanswim","iPhone",TRUE,"@CVanDriessche1: BREAKING: Chair of the Senate Judiciary Committee Sen. Lindsey Graham (R-SC) is ahead in the polls today. This race is…",139,0,1
2020-10-29 23:52:55,"Biden","hankandlaura","Android",NA,"This is HUGELY relevant to the presidential election no matter what political party you support #Election2020 #VOTE https://t.co/Nt10lEJvxw",139,0,0
2020-10-29 23:52:36,"Biden","JHTX77","iPhone",TRUE,"@MalcolmOutLoud: Trump’s Economic Boom, and Impact on #Election2020, w/@michaeljohns and Economic Forecaster @HarryDentjr.

6pm ET LIVE…",139,0,194
2020-10-29 23:52:33,"Biden","RebeccaMcNutt2","Android",TRUE,"@WSJ: Election Day is almost here! 

<U+2764><U+FE0F>  this tweet to be reminded that https://t.co/ArIO60ohwU will be free to read on November 3rd, th…",140,0,2908
2020-10-29 23:52:33,"Biden","ArmAndProtect","iPad",TRUE,"@thecrisismag: The Crisis Voter Supplement is a guide for Black voters during #Election2020. It is up to us to make the change we want t…",140,0,6
2020-10-29 23:52:30,"Biden","BrookeForGA27","Web",NA,"""Trump &amp; Republicans will still likely try to use those late-arriving ballots 'as a hook to challenge all mail-in b… https://t.co/YTCCKQqkaB",144,1,0
